Date,Time,"VR VCC 전류 (SVID IOUT) [A]","CPU 패키지 전력 소비 [W]","IA 코어 전력 소비 [W]","시스템 에이전트 전력 소비 [W]","PL1 전력 제한 (Static) [W]","PL2 전력 제한 (Static) [W]","GPU 전력 소비 [W]","GPU 라인 전력 소비 (avg) [W]","GPU PCIe +12V 입력 전력 소비 [W]","GPU 12VHPWR 전력 소비 [W]","GPU Unknown Rail (D6) 전력 소비 (sum) [W]","GPU Core (NVVDD) 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D4) 전력 소비 (sum) [W]","GPU Misc0 입력 전력 소비 (sum) [W]","GPU Unknown Rail (D) 전력 소비 (sum) [W]","GPU Unknown Rail (10) 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","GPU Core (NVVDD) 출력 전력 소비 [W]","나머지 칩 전력 소비 [W]","PCH 전력 소비 [W]","총 전력 소비 [W]",
12.11.2025,8:13:56.389,24.469,45.780,37.855,3.428,250.0,250.0,76.233,43.473,8.772,67.376,47.019,29.157,17.862,28.804,115.107,32.738,82.369,5.528,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:13:57.392,33.985,36.453,28.783,3.241,250.0,250.0,75.986,22.015,8.771,68.247,47.562,29.495,18.067,29.131,6.615,0.720,5.895,5.648,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:13:58.383,27.188,35.607,27.892,3.265,250.0,250.0,75.909,21.694,8.833,67.267,46.987,29.144,17.843,28.791,6.243,0.646,5.597,5.588,0.000,0.000,0.000,1.625,20.0,
12.11.2025,8:13:59.388,28.547,35.430,27.725,3.244,250.0,250.0,75.837,21.689,8.835,67.344,47.043,29.172,17.871,28.820,6.145,0.625,5.520,5.511,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:0.388,20.391,34.137,26.306,3.388,250.0,250.0,79.149,41.276,8.830,66.513,46.524,28.843,17.681,28.503,105.021,29.182,75.839,5.826,0.000,0.000,0.375,0.000,20.0,
12.11.2025,8:14:1.387,28.547,37.350,29.571,3.286,250.0,250.0,76.096,21.598,8.821,66.977,46.799,29.018,17.781,28.677,6.184,0.630,5.554,5.537,0.000,0.000,2.375,0.000,20.0,
12.11.2025,8:14:2.386,78.845,38.890,31.106,3.332,250.0,250.0,76.450,43.659,8.824,67.954,47.398,29.397,18.001,29.045,115.127,32.680,82.447,5.715,0.000,0.000,0.375,2.500,20.0,
12.11.2025,8:14:3.385,72.048,40.608,32.816,3.335,250.0,250.0,75.773,13.505,8.792,35.709,27.596,17.115,10.481,16.907,6.484,0.658,5.826,5.486,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:4.399,57.095,92.059,84.066,3.446,250.0,250.0,69.025,21.835,8.874,67.887,47.387,29.386,18.001,29.033,6.129,0.627,5.502,5.528,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:5.400,33.985,90.769,82.768,3.535,250.0,250.0,70.311,34.748,8.794,45.439,33.543,20.803,12.740,20.547,6.504,0.772,5.732,192.608,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:6.409,19.032,74.949,66.828,3.574,250.0,250.0,73.040,21.715,8.797,67.510,47.124,29.218,17.906,28.865,6.116,0.622,5.494,5.494,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:7.405,20.391,49.668,41.786,3.384,250.0,250.0,73.155,21.796,8.760,67.790,47.278,29.318,17.960,28.953,6.201,0.661,5.540,5.502,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:8.404,25.829,35.088,27.369,3.254,250.0,250.0,71.702,21.579,8.795,66.980,46.797,29.017,17.780,28.665,6.124,0.622,5.502,5.502,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:9.411,27.188,32.064,24.565,3.095,250.0,250.0,72.902,12.964,8.746,34.021,26.525,16.450,10.075,16.255,6.061,0.617,5.444,5.444,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:10.412,33.985,30.215,22.250,3.143,250.0,250.0,66.165,36.621,8.923,114.872,76.561,47.476,29.085,46.903,14.514,1.150,13.364,13.364,0.000,0.002,0.000,0.000,20.0,
12.11.2025,8:14:11.408,24.469,35.160,27.012,3.201,250.0,250.0,123.360,36.912,8.881,115.622,76.988,47.744,29.244,47.172,14.895,1.215,13.680,13.677,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:12.406,24.469,35.160,27.012,3.201,250.0,250.0,112.324,29.255,8.771,69.221,48.165,29.865,18.300,29.512,6.879,0.630,6.249,74.955,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:13.406,20.391,35.730,27.972,3.267,250.0,250.0,81.138,23.622,8.759,74.298,51.283,31.806,19.477,31.417,6.632,0.711,5.921,5.918,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:14.402,25.829,35.061,27.450,3.179,250.0,250.0,83.139,42.676,8.747,73.464,50.763,31.479,19.284,31.102,103.135,31.423,71.712,5.648,0.000,0.000,0.000,1.500,20.0,
12.11.2025,8:14:15.406,20.391,32.847,25.167,3.208,250.0,250.0,79.459,23.250,8.823,73.196,50.645,31.397,19.248,31.020,6.281,0.699,5.582,5.614,0.000,0.000,0.000,0.500,20.0,
12.11.2025,8:14:16.403,38.063,32.427,24.709,3.264,250.0,250.0,78.610,18.593,8.773,55.489,39.740,24.638,15.102,24.345,6.153,0.625,5.528,5.537,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:17.402,23.110,34.390,26.768,3.228,250.0,250.0,77.484,22.948,8.821,72.111,49.959,30.984,18.975,30.607,6.206,0.701,5.505,5.614,0.001,0.000,0.000,0.000,20.0,
12.11.2025,8:14:18.405,23.110,34.752,27.050,3.241,250.0,250.0,77.977,23.278,8.884,73.312,50.752,31.476,19.276,31.099,6.215,0.678,5.537,5.554,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:19.402,32.625,34.463,26.792,3.208,250.0,250.0,81.877,23.219,8.798,73.101,50.560,31.352,19.208,30.975,6.290,0.690,5.600,5.614,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:20.398,24.469,33.367,25.680,3.188,250.0,250.0,78.532,23.147,8.738,72.998,50.455,31.287,19.168,30.910,6.182,0.636,5.546,5.546,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:21.411,31.266,36.374,28.694,3.245,250.0,250.0,84.184,46.028,8.812,75.790,52.239,32.394,19.845,31.993,116.743,33.352,83.391,5.724,0.000,0.000,2.250,0.000,20.0,
12.11.2025,8:14:22.410,24.469,33.891,26.177,3.239,250.0,250.0,79.334,23.044,8.777,72.551,50.205,31.140,19.065,30.763,6.184,0.630,5.554,5.571,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:23.423,12.235,36.085,28.288,3.320,250.0,250.0,82.133,13.770,8.714,36.868,28.274,17.526,10.748,17.319,6.356,0.819,5.537,5.537,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:24.422,20.391,33.610,25.905,3.230,250.0,250.0,78.487,23.288,8.748,73.451,50.723,31.454,19.269,31.077,6.266,0.644,5.622,5.622,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:25.418,38.063,34.585,26.484,3.571,250.0,250.0,77.831,23.288,8.761,73.304,50.669,31.413,19.256,31.036,6.202,0.631,5.571,5.571,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:26.414,25.829,36.391,27.949,3.742,250.0,250.0,77.831,23.241,8.761,73.304,50.669,31.413,19.256,31.036,6.202,0.631,5.571,5.571,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:27.424,31.266,40.099,32.059,3.477,250.0,250.0,81.562,47.274,8.773,74.467,51.393,31.871,19.522,31.482,124.678,34.606,90.072,5.877,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:28.417,27.188,40.681,32.684,3.477,250.0,250.0,78.699,23.152,8.747,73.006,50.465,31.290,19.175,30.914,6.186,0.632,5.554,5.554,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:29.421,23.110,35.189,27.488,3.258,250.0,250.0,82.426,23.242,8.723,73.209,50.586,31.370,19.216,30.981,6.327,0.646,5.681,5.681,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:30.421,27.188,32.237,24.702,3.086,250.0,250.0,78.794,23.664,8.726,74.970,51.680,32.046,19.634,31.657,6.185,0.631,5.554,5.554,0.000,0.000,0.000,0.375,20.0,
12.11.2025,8:14:31.416,24.469,37.421,29.605,3.391,250.0,250.0,82.039,25.670,8.747,72.942,50.427,31.272,19.155,30.895,18.779,2.560,16.219,5.706,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:32.412,23.110,38.316,30.457,3.380,250.0,250.0,78.187,23.596,8.776,74.606,51.465,31.920,19.545,31.531,6.243,0.638,5.605,5.630,0.000,0.000,0.875,0.000,20.0,
12.11.2025,8:14:33.420,38.063,43.137,35.176,3.462,250.0,250.0,81.668,30.548,8.747,79.622,54.553,33.833,20.720,33.420,6.420,0.874,5.546,61.746,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:34.419,24.469,39.418,31.709,3.227,250.0,250.0,79.511,23.520,8.724,74.384,51.309,31.811,19.498,31.434,6.222,0.634,5.588,5.597,0.000,0.000,0.000,0.250,20.0,
12.11.2025,8:14:35.424,27.188,38.868,31.150,3.255,250.0,250.0,82.704,47.462,8.727,75.391,51.934,32.203,19.731,31.814,124.519,34.488,90.031,5.783,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:36.415,25.829,36.140,28.427,3.262,250.0,250.0,79.014,23.417,8.728,73.987,51.054,31.661,19.393,31.284,6.228,0.640,5.588,5.605,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:37.415,29.907,40.167,32.294,3.394,250.0,250.0,81.960,43.422,8.740,79.573,54.516,33.803,20.713,33.390,98.968,31.047,67.921,5.554,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:38.430,36.704,38.488,30.525,3.491,250.0,250.0,79.078,22.923,8.747,72.106,49.896,30.944,18.952,30.567,6.213,0.634,5.579,5.588,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:39.444,32.625,42.151,34.202,3.432,250.0,250.0,81.936,81.145,8.744,71.621,49.610,30.760,18.850,30.396,107.262,32.152,75.110,386.946,0.000,0.000,0.000,0.500,20.0,
12.11.2025,8:14:40.457,28.547,37.641,29.803,3.389,250.0,250.0,78.207,23.479,8.822,74.104,51.184,31.736,19.448,31.359,6.268,0.663,5.605,5.605,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:41.456,25.829,38.298,30.404,3.418,250.0,250.0,81.390,42.668,8.808,72.485,50.183,31.121,19.062,30.745,104.281,31.709,72.572,5.715,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:42.452,32.625,37.155,29.262,3.416,250.0,250.0,78.618,24.058,8.763,76.349,52.557,32.589,19.968,32.200,6.268,0.654,5.614,5.614,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:43.459,21.750,46.333,38.204,3.565,250.0,250.0,78.805,23.895,8.742,75.814,52.206,32.372,19.834,31.982,6.211,0.632,5.579,5.579,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:44.454,46.219,39.422,31.376,3.531,250.0,250.0,80.367,35.823,8.723,71.463,49.522,30.712,18.810,30.335,71.503,26.504,44.999,5.656,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:45.451,16.313,43.886,35.883,3.426,250.0,250.0,78.308,25.445,8.774,75.556,52.070,32.290,19.780,31.901,14.197,1.870,12.327,5.681,0.000,0.000,1.500,0.000,20.0,
12.11.2025,8:14:46.444,35.344,37.136,29.445,3.270,250.0,250.0,78.472,23.902,8.750,75.814,52.202,32.367,19.835,31.978,6.239,0.642,5.597,5.597,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:47.452,28.547,44.213,36.162,3.499,250.0,250.0,79.126,24.063,8.787,76.317,52.544,32.582,19.962,32.181,6.325,0.684,5.641,5.605,0.000,0.000,0.375,0.000,20.0,
12.11.2025,8:14:48.448,33.985,53.528,44.974,3.891,250.0,250.0,79.326,23.518,8.776,74.308,51.295,31.806,19.489,31.417,6.241,0.636,5.605,5.605,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:49.457,31.266,39.379,31.380,3.526,250.0,250.0,82.826,45.924,8.801,75.816,52.239,32.394,19.845,32.005,116.213,32.967,83.246,5.715,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:50.458,33.985,37.915,30.004,3.418,250.0,250.0,79.754,23.471,8.765,74.123,51.169,31.726,19.443,31.349,6.259,0.645,5.614,5.614,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:51.456,38.063,35.420,27.809,3.174,250.0,250.0,82.647,28.580,8.720,46.850,34.364,21.315,13.049,21.059,6.495,0.720,5.775,127.449,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:52.446,27.188,44.018,35.771,3.685,250.0,250.0,79.015,31.791,8.749,76.048,52.362,32.472,19.890,32.071,45.281,5.927,39.354,5.758,0.000,0.000,0.000,2.375,20.0,
12.11.2025,8:14:53.451,23.110,41.709,33.832,3.365,250.0,250.0,82.246,23.787,8.788,75.351,51.949,32.213,19.736,31.824,6.212,0.633,5.579,5.588,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:54.453,23.110,36.977,29.385,3.185,250.0,250.0,79.606,23.388,8.788,73.748,50.941,31.586,19.355,31.209,6.310,0.696,5.614,5.630,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:55.451,31.266,36.124,28.419,3.253,250.0,250.0,82.695,23.418,8.762,73.982,51.080,31.674,19.406,31.297,6.201,0.630,5.571,5.579,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:56.448,50.298,35.828,28.134,3.233,250.0,250.0,79.816,44.873,8.724,73.094,50.511,31.315,19.196,30.938,114.525,30.886,83.639,5.902,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:57.459,24.469,39.787,31.995,3.318,250.0,250.0,78.933,23.548,8.762,74.382,51.315,31.820,19.495,31.431,6.315,0.698,5.617,5.648,0.001,0.000,0.000,0.000,20.0,
12.11.2025,8:14:58.451,33.985,45.604,37.693,3.397,250.0,250.0,79.384,23.503,8.776,74.222,51.244,31.775,19.469,31.386,6.278,0.681,5.597,5.605,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:14:59.454,25.829,36.730,28.980,3.272,250.0,250.0,82.636,36.884,8.762,77.556,53.280,33.033,20.247,32.632,68.870,25.656,43.214,5.588,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:0.451,32.625,34.578,26.775,3.277,250.0,250.0,79.232,23.187,8.782,72.936,50.449,31.290,19.159,30.913,6.340,0.706,5.634,5.664,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:1.445,21.750,36.686,28.980,3.254,250.0,250.0,82.461,21.457,8.753,66.340,46.427,28.792,17.635,28.439,6.290,0.700,5.590,5.605,0.000,0.000,0.000,0.500,20.0,
12.11.2025,8:15:2.447,35.344,39.050,31.282,3.272,250.0,250.0,80.061,22.146,8.798,68.982,48.070,29.804,18.266,29.439,6.261,0.681,5.580,5.579,0.000,0.000,0.625,0.000,20.0,
12.11.2025,8:15:3.445,31.266,37.902,29.909,3.480,250.0,250.0,83.533,25.140,8.861,74.504,51.462,31.909,19.553,31.520,13.932,1.772,12.160,5.724,0.000,0.000,0.625,0.000,20.0,
12.11.2025,8:15:4.459,39.422,41.110,33.185,3.414,250.0,250.0,79.250,23.477,8.872,73.959,51.133,31.706,19.427,31.317,6.354,0.703,5.651,5.648,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:5.457,35.344,44.284,36.156,3.614,250.0,250.0,79.810,21.384,8.773,66.129,46.280,28.695,17.585,28.354,6.220,0.632,5.588,5.588,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:6.456,23.110,46.260,38.298,3.435,250.0,250.0,82.750,32.251,8.761,74.237,51.251,31.784,19.467,31.395,49.949,6.473,43.476,5.715,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:7.456,27.188,42.039,34.179,3.352,250.0,250.0,79.273,23.410,8.772,73.769,50.961,31.600,19.361,31.211,6.383,0.716,5.667,5.664,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:8.452,24.469,41.049,33.223,3.317,250.0,250.0,79.434,23.107,8.784,72.662,50.268,31.179,19.089,30.803,6.326,0.693,5.633,5.630,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:9.454,36.704,36.998,29.254,3.302,250.0,250.0,79.067,23.697,8.800,74.926,51.709,32.057,19.652,31.668,6.281,0.683,5.598,5.597,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:10.453,32.625,39.728,31.897,3.336,250.0,250.0,78.493,23.716,8.787,75.015,51.739,32.081,19.658,31.692,6.292,0.686,5.606,5.605,0.001,0.000,0.000,0.000,20.0,
12.11.2025,8:15:11.449,21.750,36.906,29.180,3.258,250.0,250.0,81.223,34.444,8.809,60.558,42.843,26.567,16.276,26.250,78.121,27.896,50.225,6.892,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:12.448,21.750,34.765,27.096,3.171,250.0,250.0,75.972,22.228,8.775,69.198,48.159,29.864,18.295,29.499,6.407,0.696,5.711,5.673,0.000,0.000,0.000,2.250,20.0,
12.11.2025,8:15:13.447,29.907,43.338,35.310,3.514,250.0,250.0,77.268,43.817,8.786,68.391,47.657,29.550,18.107,29.185,115.331,32.715,82.616,5.834,0.000,0.000,0.000,2.250,20.0,
12.11.2025,8:15:14.444,24.469,35.194,27.394,3.302,250.0,250.0,74.281,21.837,8.748,67.909,47.348,29.360,17.988,29.007,6.211,0.632,5.579,5.588,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:15.450,24.469,34.384,26.693,3.240,250.0,250.0,76.822,21.701,8.774,67.344,46.997,29.147,17.850,28.794,6.249,0.635,5.614,5.605,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:16.453,38.063,32.008,24.450,3.109,250.0,250.0,76.874,22.216,8.811,69.270,48.215,29.897,18.318,29.544,6.249,0.635,5.614,5.605,0.000,0.000,0.000,0.625,20.0,
12.11.2025,8:15:17.454,40.782,35.544,27.932,3.166,250.0,250.0,76.726,22.004,8.845,68.401,47.706,29.582,18.124,29.229,6.263,0.641,5.622,5.622,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:18.448,40.782,35.655,28.067,3.118,250.0,250.0,76.880,21.721,8.813,67.311,47.012,29.151,17.861,28.798,6.306,0.642,5.664,5.656,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:19.444,29.907,33.993,26.260,3.238,250.0,250.0,76.399,21.864,8.791,67.945,47.388,29.390,17.998,29.037,6.241,0.636,5.605,5.614,0.000,0.000,0.000,1.125,20.0,
12.11.2025,8:15:20.456,44.860,36.441,28.699,3.253,250.0,250.0,76.661,21.604,8.779,66.960,46.769,29.006,17.763,28.653,6.245,0.640,5.605,5.622,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:21.455,23.110,39.087,31.205,3.334,250.0,250.0,72.948,44.011,8.763,68.968,48.008,29.763,18.245,29.410,115.630,32.973,82.657,5.690,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:22.449,67.970,45.031,37.091,3.408,250.0,250.0,72.197,18.384,8.767,54.570,39.175,24.292,14.883,24.000,6.286,0.638,5.648,5.579,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:23.446,25.829,40.626,32.680,3.457,250.0,250.0,72.484,21.835,8.788,67.860,47.335,29.343,17.992,28.990,6.220,0.632,5.588,5.605,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:24.445,36.704,37.349,29.720,3.139,250.0,250.0,73.350,21.873,8.777,68.027,47.433,29.404,18.029,29.051,6.203,0.632,5.571,5.605,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:25.458,21.750,32.802,25.324,3.059,250.0,250.0,73.370,22.335,8.870,69.696,48.508,30.085,18.423,29.720,6.224,0.636,5.588,5.605,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:26.452,25.829,31.853,24.481,2.999,250.0,250.0,73.211,22.255,8.851,69.312,48.294,29.948,18.346,29.583,6.290,0.651,5.639,5.639,0.001,0.000,0.000,0.000,20.0,
12.11.2025,8:15:27.453,28.547,31.559,24.110,2.994,250.0,250.0,60.026,12.882,8.799,33.555,26.281,16.299,9.982,16.091,6.145,0.625,5.520,5.520,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:28.450,23.110,25.029,17.658,2.954,250.0,250.0,84.277,60.507,8.875,118.547,78.817,48.866,29.951,48.282,128.387,34.243,94.144,14.953,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:29.447,39.422,30.270,22.388,3.074,250.0,250.0,124.966,38.143,8.932,119.483,79.426,49.250,30.176,48.653,15.553,1.153,14.400,14.400,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:30.452,24.469,29.418,21.870,3.061,250.0,250.0,107.048,38.373,8.762,76.327,52.534,32.571,19.963,32.181,77.366,14.891,62.475,6.657,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:31.448,51.657,35.565,28.038,3.131,250.0,250.0,81.028,23.892,8.809,75.312,51.939,32.206,19.733,31.817,6.580,0.637,5.943,5.943,0.000,0.000,0.000,0.375,20.0,
12.11.2025,8:15:32.447,19.032,36.126,28.545,3.130,250.0,250.0,82.974,59.678,8.796,83.948,57.251,35.498,21.753,35.073,126.311,34.725,91.586,101.841,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:33.446,25.829,35.370,27.721,3.165,250.0,250.0,80.222,23.820,8.775,75.332,51.929,32.196,19.733,31.807,6.363,0.657,5.706,5.706,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:34.453,24.469,38.272,30.556,3.219,250.0,250.0,79.748,23.264,8.810,73.249,50.661,31.416,19.245,31.039,6.285,0.637,5.648,5.648,0.000,0.000,0.375,0.000,20.0,
12.11.2025,8:15:35.453,21.750,31.250,23.687,3.113,250.0,250.0,82.387,23.692,8.827,74.747,51.602,31.998,19.604,31.621,6.401,0.708,5.693,5.715,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:36.454,47.579,41.964,34.039,3.371,250.0,250.0,78.892,23.863,8.826,75.530,52.074,32.293,19.781,31.904,6.285,0.637,5.648,5.648,0.000,0.000,2.250,0.000,20.0,
12.11.2025,8:15:37.449,48.938,38.829,30.889,3.437,250.0,250.0,80.191,40.814,8.778,74.847,51.626,32.007,19.619,31.618,91.890,21.074,70.816,5.868,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:38.447,31.266,49.779,41.635,3.574,250.0,250.0,79.692,23.301,8.780,73.419,50.749,31.469,19.280,31.092,6.285,0.637,5.648,5.648,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:39.445,39.422,41.506,33.578,3.394,250.0,250.0,82.412,47.391,8.839,74.684,51.570,31.976,19.594,31.586,124.818,34.527,90.291,6.030,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:40.445,27.188,32.077,24.432,3.186,250.0,250.0,79.186,23.576,8.828,74.378,51.385,31.860,19.525,31.471,6.307,0.643,5.664,5.698,0.000,0.000,0.375,0.000,20.0,
12.11.2025,8:15:41.445,51.657,33.760,26.077,3.201,250.0,250.0,82.758,15.001,8.768,41.576,31.195,19.344,11.851,19.112,6.267,0.637,5.630,5.630,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:42.445,46.219,51.595,43.330,3.660,250.0,250.0,78.425,46.860,8.776,73.117,50.562,31.354,19.208,30.965,124.331,34.217,90.114,5.954,0.001,0.000,0.000,0.000,20.0,
12.11.2025,8:15:43.445,43.501,41.299,33.300,3.444,250.0,250.0,78.282,40.115,8.767,71.294,49.427,30.648,18.779,30.271,93.058,21.588,71.470,5.851,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:44.444,33.985,43.670,35.657,3.514,250.0,250.0,78.472,23.410,8.801,73.670,50.933,31.584,19.349,31.195,6.430,0.721,5.709,5.706,0.000,0.000,0.000,0.500,20.0,
12.11.2025,8:15:45.459,24.469,43.280,35.385,3.436,250.0,250.0,79.391,23.245,8.783,73.144,50.578,31.365,19.213,30.976,6.362,0.698,5.664,5.664,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:46.444,29.907,36.053,28.216,3.340,250.0,250.0,81.360,23.800,8.802,75.275,51.912,32.188,19.724,31.799,6.324,0.676,5.648,5.648,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:47.450,31.266,40.347,32.370,3.410,250.0,250.0,79.152,36.868,8.841,73.656,50.939,31.583,19.356,31.205,73.548,13.785,59.763,6.004,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:48.449,32.625,41.616,33.535,3.544,250.0,250.0,79.337,23.413,8.971,73.608,50.973,31.603,19.370,31.226,6.356,0.691,5.665,5.664,0.000,0.000,2.125,0.000,20.0,
12.11.2025,8:15:49.445,25.829,38.033,29.819,3.664,250.0,250.0,82.633,32.265,8.883,62.458,44.046,27.313,16.733,26.984,65.297,23.863,41.434,5.639,0.000,0.000,0.625,0.000,20.0,
12.11.2025,8:15:50.452,23.110,31.451,23.510,3.424,250.0,250.0,79.112,24.384,8.832,77.353,53.216,32.995,20.221,32.594,6.449,0.714,5.735,5.732,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:51.446,48.938,32.583,24.902,3.185,250.0,250.0,80.802,23.155,8.750,72.871,50.394,31.245,19.149,30.868,6.305,0.641,5.664,5.664,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:52.449,25.829,44.867,36.935,3.425,250.0,250.0,81.070,44.285,8.767,73.233,50.620,31.391,19.229,31.014,111.310,29.919,81.391,5.979,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:53.450,21.750,34.870,27.203,3.180,250.0,250.0,79.739,23.614,8.795,74.509,51.440,31.896,19.544,31.518,6.373,0.692,5.681,5.698,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:54.452,27.188,32.835,25.161,3.174,250.0,250.0,82.706,41.769,8.791,74.491,51.430,31.890,19.540,31.513,97.021,23.915,73.106,5.987,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:55.447,27.188,32.835,25.161,3.174,250.0,250.0,80.212,23.780,8.764,75.151,51.799,32.118,19.681,31.729,6.404,0.711,5.693,5.750,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:56.474,29.907,33.651,25.904,3.253,250.0,250.0,82.948,16.246,8.759,46.325,34.120,21.156,12.964,20.912,6.285,0.637,5.648,5.656,0.000,0.000,0.000,0.125,20.0,
12.11.2025,8:15:57.460,29.907,33.651,25.904,3.253,250.0,250.0,82.983,42.552,8.790,73.677,50.910,31.565,19.345,31.188,102.012,26.451,75.561,6.021,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:58.468,33.985,32.588,24.890,3.247,250.0,250.0,79.978,23.656,8.855,74.671,51.578,31.988,19.590,31.599,6.305,0.641,5.664,5.664,0.000,0.000,0.000,0.000,20.0,
12.11.2025,8:15:59.468,33.985,34.552,26.814,3.222,250.0,250.0,82.928,23.954,8.793,75.680,52.174,32.353,19.821,31.964,6.482,0.721,5.761,5.792,0.000,0.000,0.125,0.000,20.0,
12.11.2025,8:16:0.471,46.219,38.351,30.438,3.391,250.0,250.0,79.432,24.059,8.754,76.281,52.516,32.558,19.958,32.169,6.343,0.686,5.657,5.673,0.000,0.000,0.000,0.000,20.0,
